,bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,setName
17282,StrikeZone,2.0,0,2020-02-042330,3.32,3.32,TCG Player,The Magic Mirror,19.42445945739746,Throne_of_Eldraine_Foil
17283,ABUGames,18.7,0,2020-02-042330,12.71,9.99,StrikeZone,The Royal Scions,-5.501856803894043,Throne_of_Eldraine_Foil
17284,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Thorn Mammoth,,Throne_of_Eldraine_Foil
17285,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Thornwood Falls,,Throne_of_Eldraine_Foil
17286,ABUGames,0.12,0,2020-02-042330,0.5,0.49,Card Kingdom,Thrill of Possibility,-48.9795913696289,Throne_of_Eldraine_Foil
17287,ChannelFireball,0.05,0,2020-02-042330,0.07,0.07,TCG Player,Thunderous Snapper,600.0000610351562,Throne_of_Eldraine_Foil
17288,ChannelFireball,0.05,0,2020-02-042330,0.06,0.06,TCG Player,Tome Raider,500.0,Throne_of_Eldraine_Foil
17289,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Tome of Legends,,Throne_of_Eldraine_Foil
17290,ABUGames,15.14,0,2020-02-042330,3.82,4.49,StrikeZone,"Torbran, Thane of Red Fell",0.26246693730354304,Throne_of_Eldraine_Foil
17291,ChannelFireball,0.1,0,2020-02-042330,0.39,0.39,TCG Player,Tournament Grounds,5.405400276184082,Throne_of_Eldraine_Foil
17292,Card Kingdom,0.06,0,2020-02-042330,0.27,0.27,TCG Player,Trail of Crumbs,-20.588232040405273,Throne_of_Eldraine_Foil
17293,ChannelFireball,0.05,0,2020-02-042330,0.04,0.04,TCG Player,Trapped in the Tower,0.0,Throne_of_Eldraine_Foil
17294,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Treats to Share,,Throne_of_Eldraine_Foil
17295,ChannelFireball,0.05,0,2020-02-042330,0.1,0.1,TCG Player,True Love's Kiss,400.0,Throne_of_Eldraine_Foil
17296,UNDEFINED,0.0,0,2020-02-042330,0.17,0.25,Card Kingdom,Tuinvale Treefolk,0.0,Throne_of_Eldraine_Foil
17297,ChannelFireball,0.05,0,2020-02-042330,0.09,0.09,TCG Player,Turn into a Pumpkin,0.0,Throne_of_Eldraine_Foil
17298,ChannelFireball,0.05,0,2020-02-042330,0.03,0.03,TCG Player,Unexplained Vision,50.0,Throne_of_Eldraine_Foil
17299,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Usher to Safety,,Throne_of_Eldraine_Foil
17300,ABUGames,4.08,0,2020-02-042330,0.72,0.72,TCG Player,Vantress Gargoyle,50.0000114440918,Throne_of_Eldraine_Foil
17301,ChannelFireball,0.05,0,2020-02-042330,0.02,0.02,TCG Player,Vantress Paladin,0.0,Throne_of_Eldraine_Foil
17302,Card Kingdom,0.08,0,2020-02-042330,0.21,0.21,TCG Player,Venerable Knight,-25.000003814697266,Throne_of_Eldraine_Foil
17303,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Venture Deeper,,Throne_of_Eldraine_Foil
17304,ChannelFireball,0.05,0,2020-02-042330,0.1,0.1,TCG Player,Wandermare,25.0000057220459,Throne_of_Eldraine_Foil
17305,ChannelFireball,0.05,0,2020-02-042330,0.19,0.19,ABUGames,Weapon Rack,0.0,Throne_of_Eldraine_Foil
17306,ChannelFireball,0.05,0,2020-02-042330,0.01,0.01,TCG Player,Weaselback Redcap,0.0,Throne_of_Eldraine_Foil
17307,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Welcome Home,,Throne_of_Eldraine_Foil
17308,ChannelFireball,0.05,0,2020-02-042330,0.8200000000000001,0.25,Card Kingdom,Wicked Guardian,0.0,Throne_of_Eldraine_Foil
17309,ABUGames,0.26,0,2020-02-042330,0.63,0.63,TCG Player,Wicked Wolf,-16.000001907348633,Throne_of_Eldraine_Foil
17310,ChannelFireball,0.25,0,2020-02-042330,1.05,0.59,StrikeZone,Wildborn Preserver,-1.8691681623458865,Throne_of_Eldraine_Foil
17311,ChannelFireball,0.05,0,2020-02-042330,0.04,0.04,TCG Player,Wildwood Tracker,0.0,Throne_of_Eldraine_Foil
17312,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Wind-Scarred Crag,,Throne_of_Eldraine_Foil
17313,Card Kingdom,0.08,0,2020-02-042330,0.18,0.18,TCG Player,Wintermoor Commander,12.500007629394533,Throne_of_Eldraine_Foil
17314,TCG Player,1.83,0,2020-02-042330,1.16,0.99,Card Kingdom,Wishclaw Talisman,13.725489616394045,Throne_of_Eldraine_Foil
17315,ChannelFireball,0.05,0,2020-02-042330,0.8300000000000001,0.19,ABUGames,Wishful Merfolk,730.0,Throne_of_Eldraine_Foil
17316,Card Kingdom,0.1,0,2020-02-042330,0.24,0.24,TCG Player,Witch's Cottage,-54.71697616577149,Throne_of_Eldraine_Foil
17317,TCG Player,0.22,0,2020-02-042330,1.53,1.15,ABUGames,Witch's Oven,-0.649350047111511,Throne_of_Eldraine_Foil
17318,ChannelFireball,0.25,0,2020-02-042330,0.46,0.29,StrikeZone,Witch's Vengeance,84.0,Throne_of_Eldraine_Foil
17319,TCG Player,0.3,0,2020-02-042330,0.49,0.49,StrikeZone,Witching Well,1125.0001220703123,Throne_of_Eldraine_Foil
17320,ChannelFireball,0.05,0,2020-02-042330,0.03,0.03,TCG Player,Wolf's Quarry,0.0,Throne_of_Eldraine_Foil
17321,UNDEFINED,0.0,0,2020-02-042330,0.0,999999.0,Unknown,Workshop Elders,,Throne_of_Eldraine_Foil
17322,ABUGames,0.26,0,2020-02-042330,0.6900000000000001,0.49,Card Kingdom,Worthy Knight,18.96552085876465,Throne_of_Eldraine_Foil
17323,CoolStuff,0.35,0,2020-02-042330,0.99,0.99,TCG Player,"Yorvo, Lord of Garenbrig",0.0,Throne_of_Eldraine_Foil
17324,ChannelFireball,0.05,0,2020-02-042330,0.81,0.25,Card Kingdom,Youthful Knight,0.0,Throne_of_Eldraine_Foil
17325,ChannelFireball,0.25,0,2020-02-051130,0.32,0.32,TCG Player,Acclaimed Contender,-40.74074172973633,Throne_of_Eldraine_Foil
17326,TCG Player,1.13,0,2020-02-051130,2.17,0.99,Card Kingdom,"Alela, Artful Provocateur",-8.823530197143555,Throne_of_Eldraine_Foil
17327,Card Kingdom,1.23,0,2020-02-051130,2.99,2.99,TCG Player,All That Glitters,3.460204124450683,Throne_of_Eldraine_Foil
17328,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Alter Fate,,Throne_of_Eldraine_Foil
17329,UNDEFINED,0.0,0,2020-02-051130,0.25,0.25,Card Kingdom,Animating Faerie,0.0,Throne_of_Eldraine_Foil
17330,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Arcane Signet,,Throne_of_Eldraine_Foil
17331,TCG Player,0.13,0,2020-02-051130,0.45,0.35,Card Kingdom,Arcanist's Owl,-54.54545593261719,Throne_of_Eldraine_Foil
17332,Card Kingdom,0.06,0,2020-02-051130,0.19,0.19,TCG Player,Archon of Absolution,0.0,Throne_of_Eldraine_Foil
17333,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Ardenvale Paladin,25.0000057220459,Throne_of_Eldraine_Foil
17334,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Ardenvale Tactician,0.0,Throne_of_Eldraine_Foil
17335,Card Kingdom,2.4,0,2020-02-051130,3.75,3.75,TCG Player,"Ayara, First of Locthwain",3.3057820796966557,Throne_of_Eldraine_Foil
17336,ChannelFireball,0.05,0,2020-02-051130,0.09,0.09,TCG Player,Bake into a Pie,350.00006103515625,Throne_of_Eldraine_Foil
17337,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Banish into Fable,,Throne_of_Eldraine_Foil
17338,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Barge In,600.0000610351562,Throne_of_Eldraine_Foil
17339,ChannelFireball,0.05,0,2020-02-051130,0.81,0.19,ABUGames,Barrow Witches,3950.00048828125,Throne_of_Eldraine_Foil
17340,ChannelFireball,0.05,0,2020-02-051130,0.79,0.19,ABUGames,Bartered Cow,7800.0009765625,Throne_of_Eldraine_Foil
17341,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Battle Display,,Throne_of_Eldraine_Foil
17342,Card Kingdom,0.06,0,2020-02-051130,0.31,0.39,Card Kingdom,Beanstalk Giant,-11.428568840026855,Throne_of_Eldraine_Foil
17343,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Belle of the Brawl,39.999996185302734,Throne_of_Eldraine_Foil
17344,ChannelFireball,0.05,0,2020-02-051130,0.1,0.1,TCG Player,Beloved Princess,25.0000057220459,Throne_of_Eldraine_Foil
17345,CoolStuff,0.35,0,2020-02-051130,0.94,0.49,Card Kingdom,Blacklance Paragon,27.02702522277832,Throne_of_Eldraine_Foil
17346,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Bloodhaze Wolverine,0.0,Throne_of_Eldraine_Foil
17347,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Blow Your House Down,0.0,Throne_of_Eldraine_Foil
17348,ChannelFireball,0.05,0,2020-02-051130,0.84,0.25,Card Kingdom,Bog Naughty,2700.0,Throne_of_Eldraine_Foil
17349,StrikeZone,3.0,0,2020-02-051130,3.54,4.99,Card Kingdom,Bonecrusher Giant,64.65115356445311,Throne_of_Eldraine_Foil
17350,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Boulder Rush,,Throne_of_Eldraine_Foil
17351,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Bramblefort Fink,,Throne_of_Eldraine_Foil
17352,StrikeZone,18.0,0,2020-02-051130,32.67,31.99,StrikeZone,Brazen Borrower,-1.5370769500732422,Throne_of_Eldraine_Foil
17353,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Brimstone Trebuchet,400.0,Throne_of_Eldraine_Foil
17354,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Bring Back,,Throne_of_Eldraine_Foil
17355,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Bring to Life,,Throne_of_Eldraine_Foil
17356,ChannelFireball,0.05,0,2020-02-051130,0.8300000000000001,0.25,Card Kingdom,Burning-Yard Trainer,1560.0,Throne_of_Eldraine_Foil
17357,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Cast Off,,Throne_of_Eldraine_Foil
17358,CoolStuff,1.75,0,2020-02-051130,2.86,2.86,TCG Player,Castle Ardenvale,15.322574615478516,Throne_of_Eldraine_Foil
17359,ABUGames,4.21,0,2020-02-051130,1.6,1.6,TCG Player,Castle Embereth,-0.621117413043975,Throne_of_Eldraine_Foil
17360,Card Kingdom,1.6,0,2020-02-051130,3.49,2.99,StrikeZone,Castle Garenbrig,16.722408294677734,Throne_of_Eldraine_Foil
17361,StrikeZone,5.0,0,2020-02-051130,5.99,5.99,TCG Player,Castle Locthwain,9.306565284729004,Throne_of_Eldraine_Foil
17362,CoolStuff,2.5,0,2020-02-051130,3.67,3.29,StrikeZone,Castle Vantress,18.006437301635742,Throne_of_Eldraine_Foil
17363,ChannelFireball,0.05,0,2020-02-051130,0.12,0.12,TCG Player,Cauldron's Gift,300.0,Throne_of_Eldraine_Foil
17364,CoolStuff,0.75,0,2020-02-051130,1.99,1.49,Card Kingdom,Cauldron Familiar,27.56410789489746,Throne_of_Eldraine_Foil
17365,ChannelFireball,0.05,0,2020-02-051130,0.08,0.08,TCG Player,Charmed Sleep,0.0,Throne_of_Eldraine_Foil
17366,CoolStuff,1.0,0,2020-02-051130,1.16,1.16,TCG Player,Charming Prince,0.0,Throne_of_Eldraine_Foil
17367,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Chittering Witch,,Throne_of_Eldraine_Foil
17368,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Chop Down,,Throne_of_Eldraine_Foil
17369,ABUGames,1.12,0,2020-02-051130,1.88,1.88,TCG Player,"Chulane, Teller of Tales",-29.32330894470215,Throne_of_Eldraine_Foil
17370,ABUGames,2.98,0,2020-02-051130,0.45,0.45,TCG Player,Clackbridge Troll,36.36362838745117,Throne_of_Eldraine_Foil
17371,TCG Player,0.11,0,2020-02-051130,0.36,0.3,ABUGames,Claim the Firstborn,-59.09090805053711,Throne_of_Eldraine_Foil
17372,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Clockwork Servant,50.0,Throne_of_Eldraine_Foil
17373,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Command Tower,,Throne_of_Eldraine_Foil
17374,Card Kingdom,0.05,0,2020-02-051130,0.2,0.19,ABUGames,Corridor Monitor,300.0,Throne_of_Eldraine_Foil
17375,Card Kingdom,0.05,0,2020-02-051130,0.08,0.08,TCG Player,Covetous Urge,14.285712242126465,Throne_of_Eldraine_Foil
17376,Card Kingdom,0.08,0,2020-02-051130,0.23,0.19,ABUGames,Crashing Drawbridge,-4.166662693023682,Throne_of_Eldraine_Foil
17377,ChannelFireball,0.05,0,2020-02-051130,0.04,0.04,TCG Player,Crystal Slipper,33.333335876464844,Throne_of_Eldraine_Foil
17378,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Curious Pair,0.0,Throne_of_Eldraine_Foil
17379,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Curry Favor,,Throne_of_Eldraine_Foil
17380,Card Kingdom,0.45,0,2020-02-051130,1.45,0.99,StrikeZone,Dance of the Manse,16.935487747192386,Throne_of_Eldraine_Foil
17381,ABUGames,0.29,0,2020-02-051130,1.63,0.79,StrikeZone,Deafening Silence,38.13560104370117,Throne_of_Eldraine_Foil
17382,Card Kingdom,0.08,0,2020-02-051130,0.30000000000000004,0.24,ABUGames,Deathless Knight,-3.22580337524414,Throne_of_Eldraine_Foil
17383,Card Kingdom,0.06,0,2020-02-051130,0.25,0.24,ABUGames,Didn't Say Please,127.2727279663086,Throne_of_Eldraine_Foil
17384,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Dizzying Swoop,,Throne_of_Eldraine_Foil
17385,ChannelFireball,0.25,0,2020-02-051130,0.97,0.69,StrikeZone,Doom Foretold,-2.020200252532959,Throne_of_Eldraine_Foil
17386,TCG Player,2.0,0,2020-02-051130,3.53,3.29,StrikeZone,Drown in the Loch,7.621951580047607,Throne_of_Eldraine_Foil
17387,Card Kingdom,0.06,0,2020-02-051130,0.24,0.19,ABUGames,Dwarven Mine,-7.692306518554687,Throne_of_Eldraine_Foil
17388,TCG Player,0.17,0,2020-02-051130,0.36,0.36,TCG Player,Edgewall Innkeeper,20.0,Throne_of_Eldraine_Foil
17389,ChannelFireball,0.05,0,2020-02-051130,0.1,0.1,TCG Player,Elite Headhunter,900.0001220703125,Throne_of_Eldraine_Foil
17390,ABUGames,32.03,0,2020-02-051130,15.93,15.93,TCG Player,Embercleave,8.073273658752441,Throne_of_Eldraine_Foil
17391,ChannelFireball,0.05,0,2020-02-051130,0.06,0.06,TCG Player,Embereth Paladin,19.999996185302734,Throne_of_Eldraine_Foil
17392,Card Kingdom,0.06,0,2020-02-051130,0.27,0.25,Card Kingdom,Embereth Shieldbreaker,0.0,Throne_of_Eldraine_Foil
17393,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Embereth Skyblazer,,Throne_of_Eldraine_Foil
17394,ABUGames,32.03,0,2020-02-051130,4.14,3.99,StrikeZone,"Emry, Lurker of the Loch",5.343506336212158,Throne_of_Eldraine_Foil
17395,ChannelFireball,0.05,0,2020-02-051130,0.15,0.15,TCG Player,Enchanted Carriage,650.0000610351562,Throne_of_Eldraine_Foil
17396,Card Kingdom,0.08,0,2020-02-051130,0.34,0.3,ABUGames,Epic Downfall,36.0,Throne_of_Eldraine_Foil
17397,ChannelFireball,0.25,0,2020-02-051130,0.44,0.33,StrikeZone,Escape to the Wilds,7.3170738220214835,Throne_of_Eldraine_Foil
17398,ChannelFireball,0.05,0,2020-02-051130,0.81,0.25,Card Kingdom,Eye Collector,3950.00048828125,Throne_of_Eldraine_Foil
17399,StrikeZone,13.0,0,2020-02-051130,19.0,19.0,TCG Player,Fabled Passage,-3.9433803558349614,Throne_of_Eldraine_Foil
17400,Card Kingdom,0.39,0,2020-02-051130,0.96,0.99,StrikeZone,Fae of Wishes,9.090907096862793,Throne_of_Eldraine_Foil
17401,ABUGames,12.23,0,2020-02-051130,2.44,2.44,TCG Player,Faeburrow Elder,3.389837503433227,Throne_of_Eldraine_Foil
17402,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Faerie Formation,,Throne_of_Eldraine_Foil
17403,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Faerie Guidemother,0.0,Throne_of_Eldraine_Foil
17404,Card Kingdom,0.06,0,2020-02-051130,0.08,0.08,TCG Player,Faerie Vandal,-11.111116409301758,Throne_of_Eldraine_Foil
17405,ChannelFireball,0.25,0,2020-02-051130,0.4,0.4,TCG Player,Feasting Troll King,33.33333206176758,Throne_of_Eldraine_Foil
17406,ChannelFireball,0.05,0,2020-02-051130,0.81,0.25,Card Kingdom,Fell the Pheasant,0.0,Throne_of_Eldraine_Foil
17407,ChannelFireball,0.05,0,2020-02-051130,0.14,0.14,TCG Player,Ferocity of the Wilds,180.0,Throne_of_Eldraine_Foil
17408,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Fertile Footsteps,,Throne_of_Eldraine_Foil
17409,StrikeZone,0.5,0,2020-02-051130,1.65,1.49,Card Kingdom,Fervent Champion,0.0,Throne_of_Eldraine_Foil
17410,ChannelFireball,0.05,0,2020-02-051130,0.04,0.04,TCG Player,Festive Funeral,300.0,Throne_of_Eldraine_Foil
17411,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Fierce Witchstalker,0.0,Throne_of_Eldraine_Foil
17412,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Fireborn Knight,150.00001525878906,Throne_of_Eldraine_Foil
17413,StrikeZone,1.0,0,2020-02-051130,1.64,1.64,TCG Player,Fires of Invention,-0.6060600280761711,Throne_of_Eldraine_Foil
17414,UNDEFINED,0.0,0,2020-02-051130,0.21,0.25,Card Kingdom,Flaxen Intruder,0.0,Throne_of_Eldraine_Foil
17415,ChannelFireball,0.05,0,2020-02-051130,0.19,0.25,Card Kingdom,Fling,0.0,Throne_of_Eldraine_Foil
17416,ChannelFireball,0.05,0,2020-02-051130,0.04,0.04,TCG Player,Flutterfox,100.0,Throne_of_Eldraine_Foil
17417,CoolStuff,0.35,0,2020-02-051130,0.43,0.43,TCG Player,Folio of Fancies,2.38095736503601,Throne_of_Eldraine_Foil
17418,ChannelFireball,0.05,0,2020-02-051130,0.08,0.08,TCG Player,Foreboding Fruit,700.0,Throne_of_Eldraine_Foil
17419,Card Kingdom,0.08,0,2020-02-051130,0.62,0.49,CoolStuff,Forest,0.0,Throne_of_Eldraine_Foil
17420,ChannelFireball,0.05,0,2020-02-051130,0.12,0.12,TCG Player,Forever Young,300.0,Throne_of_Eldraine_Foil
17421,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Fortifying Provisions,0.0,Throne_of_Eldraine_Foil
17422,Card Kingdom,0.08,0,2020-02-051130,0.30000000000000004,0.35,Card Kingdom,Foulmire Knight,0.0,Throne_of_Eldraine_Foil
17423,Card Kingdom,0.08,0,2020-02-051130,0.2,0.2,TCG Player,Frogify,66.66667175292969,Throne_of_Eldraine_Foil
17424,ABUGames,0.67,0,2020-02-051130,2.17,1.29,StrikeZone,"Gadwick, the Wizened",6.896556854248048,Throne_of_Eldraine_Foil
17425,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Garenbrig Carver,0.0,Throne_of_Eldraine_Foil
17426,ChannelFireball,0.05,0,2020-02-051130,0.81,0.25,Card Kingdom,Garenbrig Paladin,0.0,Throne_of_Eldraine_Foil
17427,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Garenbrig Squire,100.0,Throne_of_Eldraine_Foil
17428,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Garrison Griffin,,Throne_of_Eldraine_Foil
17429,Card Kingdom,3.0,0,2020-02-051130,4.93,4.93,TCG Player,"Garruk, Cursed Huntsman",0.0,Throne_of_Eldraine_Foil
17430,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Giant's Skewer,150.00001525878906,Throne_of_Eldraine_Foil
17431,Card Kingdom,0.1,0,2020-02-051130,0.5700000000000001,0.49,Card Kingdom,Giant Killer,0.0,Throne_of_Eldraine_Foil
17432,ABUGames,0.06,0,2020-02-051130,0.15,0.15,TCG Player,Giant Opportunity,7.142861366271973,Throne_of_Eldraine_Foil
17433,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Gift of the Fae,,Throne_of_Eldraine_Foil
17434,ABUGames,17.47,0,2020-02-051130,5.0,4.99,Card Kingdom,Gilded Goose,0.0,Throne_of_Eldraine_Foil
17435,ChannelFireball,0.05,0,2020-02-051130,0.14,0.14,TCG Player,Gingerbread Cabin,16.666669845581055,Throne_of_Eldraine_Foil
17436,TCG Player,0.5,0,2020-02-051130,0.8300000000000001,0.75,ABUGames,Gingerbrute,-44.29530334472656,Throne_of_Eldraine_Foil
17437,Card Kingdom,0.08,0,2020-02-051130,0.25,0.24,ABUGames,Glass Casket,108.33333587646484,Throne_of_Eldraine_Foil
17438,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Gluttonous Troll,,Throne_of_Eldraine_Foil
17439,ChannelFireball,0.1,0,2020-02-051130,0.27,0.27,TCG Player,Golden Egg,145.45455932617188,Throne_of_Eldraine_Foil
17440,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Granted,,Throne_of_Eldraine_Foil
17441,Card Kingdom,0.1,0,2020-02-051130,0.88,0.49,Card Kingdom,"Grumgully, the Generous",76.0,Throne_of_Eldraine_Foil
17442,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Haggle,,Throne_of_Eldraine_Foil
17443,ChannelFireball,0.25,0,2020-02-051130,0.22,0.22,TCG Player,Happily Ever After,57.14285278320313,Throne_of_Eldraine_Foil
17444,ABUGames,0.29,0,2020-02-051130,1.0,0.79,StrikeZone,Harmonious Archon,2.040814399719238,Throne_of_Eldraine_Foil
17445,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Harvest Fear,,Throne_of_Eldraine_Foil
17446,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Heart's Desire,,Throne_of_Eldraine_Foil
17447,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Henge Walker,100.0,Throne_of_Eldraine_Foil
17448,TCG Player,0.26,0,2020-02-051130,0.62,0.59,ABUGames,Heraldic Banner,-20.512815475463867,Throne_of_Eldraine_Foil
17449,CoolStuff,1.5,0,2020-02-051130,2.06,1.89,ABUGames,Hushbringer,24.84848403930664,Throne_of_Eldraine_Foil
17450,Card Kingdom,0.05,0,2020-02-051130,0.27,0.25,Card Kingdom,Hypnotic Sprite,0.0,Throne_of_Eldraine_Foil
17451,ChannelFireball,0.05,0,2020-02-051130,0.25,0.19,ABUGames,Idyllic Grange,31.57894897460937,Throne_of_Eldraine_Foil
17452,Card Kingdom,0.08,0,2020-02-051130,0.23,0.23,TCG Player,Improbable Alliance,0.0,Throne_of_Eldraine_Foil
17453,ChannelFireball,0.05,0,2020-02-051130,0.16,0.16,TCG Player,Inquisitive Puppet,100.0,Throne_of_Eldraine_Foil
17454,ChannelFireball,0.05,0,2020-02-051130,0.79,0.25,Card Kingdom,Insatiable Appetite,0.0,Throne_of_Eldraine_Foil
17455,ABUGames,0.06,0,2020-02-051130,0.22,0.22,TCG Player,Inspiring Veteran,15.789474487304688,Throne_of_Eldraine_Foil
17456,ChannelFireball,0.25,0,2020-02-051130,1.16,0.49,StrikeZone,Into the Story,38.0952377319336,Throne_of_Eldraine_Foil
17457,ChannelFireball,0.25,0,2020-02-051130,0.4,0.33,StrikeZone,Irencrag Feat,73.91304016113281,Throne_of_Eldraine_Foil
17458,ChannelFireball,0.25,0,2020-02-051130,0.6000000000000001,0.6,TCG Player,Irencrag Pyromancer,1.6949238777160638,Throne_of_Eldraine_Foil
17459,Card Kingdom,0.08,0,2020-02-051130,0.43,0.43,TCG Player,Island,-23.214284896850586,Throne_of_Eldraine_Foil
17460,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Joust,150.00001525878906,Throne_of_Eldraine_Foil
17461,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Jousting Dummy,50.0,Throne_of_Eldraine_Foil
17462,Card Kingdom,0.06,0,2020-02-051130,0.23,0.23,TCG Player,Keeper of Fables,155.5555419921875,Throne_of_Eldraine_Foil
17463,Card Kingdom,0.08,0,2020-02-051130,0.36,0.3,ABUGames,Kenrith's Transformation,-33.333335876464844,Throne_of_Eldraine_Foil
17464,ABUGames,0.99,0,2020-02-051130,6.43,5.99,ABUGames,"Kenrith, the Returned King",0.0,Throne_of_Eldraine_Foil
17465,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Knight of the Keep,100.0,Throne_of_Eldraine_Foil
17466,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Knights' Charge,,Throne_of_Eldraine_Foil
17467,TCG Player,3.61,0,2020-02-051130,5.28,5.28,TCG Player,"Korvold, Fae-Cursed King",-18.139530181884766,Throne_of_Eldraine_Foil
17468,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Lash of Thorns,-16.666664123535153,Throne_of_Eldraine_Foil
17469,ABUGames,4.08,0,2020-02-051130,0.95,0.75,CoolStuff,"Linden, the Steadfast Queen",21.79487419128418,Throne_of_Eldraine_Foil
17470,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Loch Dragon,39.999996185302734,Throne_of_Eldraine_Foil
17471,ChannelFireball,0.25,0,2020-02-051130,0.36,0.33,StrikeZone,Lochmere Serpent,-9.999998092651367,Throne_of_Eldraine_Foil
17472,ChannelFireball,0.05,0,2020-02-051130,0.19,0.19,ABUGames,Locthwain Gargoyle,0.0,Throne_of_Eldraine_Foil
17473,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Locthwain Paladin,150.00001525878906,Throne_of_Eldraine_Foil
17474,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Lonesome Unicorn,0.0,Throne_of_Eldraine_Foil
17475,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Lost Legion,100.0,Throne_of_Eldraine_Foil
17476,StrikeZone,0.5,0,2020-02-051130,1.31,0.99,Card Kingdom,Lovestruck Beast,-10.884359359741213,Throne_of_Eldraine_Foil
17477,ChannelFireball,0.25,0,2020-02-051130,0.4,0.4,TCG Player,Lucky Clover,-6.976744651794434,Throne_of_Eldraine_Foil
17478,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Mace of the Valiant,,Throne_of_Eldraine_Foil
17479,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Mad Ratter,-12.499998092651367,Throne_of_Eldraine_Foil
